,bookformat,bookedition,pages,weight,rating_value_0,rating_value_1,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_0_weight,genre_1_weight,genre_2_weight,genre_3_weight,genre_4_weight,genre_5_weight,genre_6_weight,genre_7_weight,genre_8_weight,genre_9_weight,totalRating,weightRating1,weightRating0,weightKategori,volume,weight_per_page,lexile_measureNumber,400,401,402,403,404,500,501,502,503,600,601,602,603,604,1,703,704,705,price
1782,2,-1,1232.0000604167574,0.0,4.6300002242624725,0.0,3.0000001162989083,4.999999883701092,99.00000197708144,221.0000054660487,91.99999860441311,101.00000081409236,172.0000041867607,307.0000001162989,81.99999697622839,52.99999895330983,0.7099999785423279,0.10000000536441815,0.059999997442960716,0.029999999329447746,0.02999999892711637,0.029999997711181815,0.01999999914765357,0.01999999899864196,0.00999999949932098,0.009999999535083806,48522.0006648602,99.99999684095387,205.99999808147552,300.0,2548.2222334636667,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,357172.3151160808
1783,7,-1,705.0000341269184,0.0,4.429999821931126,0.0,3.0000001162989083,19.000000116298907,9.999999767402183,57.00000034889673,53.99999837181529,4.999999883701092,81.99999697622839,119.9999972088262,221.0000054660487,26.999999185907644,0.46000000834465027,0.14000000393390666,0.10999999449253077,0.09000000357627869,0.03999999856948849,0.039999998140335224,0.03999999829530714,0.029999998497962938,0.01999999899864196,0.019999999070167612,335758.0224207375,99.99999684095387,204.99999558739367,300.0,2122.7272953030656,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,371574.61262091435
1784,2,-1,303.99999886006117,2048.604234192227,3.970000088661908,0.0,2.0,16.0,102.99999965110328,58.99999918590764,18.00000069779345,146.0000044193585,64.0,91.99999860441311,394.0000090713148,149.00000267487488,0.36000001430511475,0.15999999427795397,0.15999999645948407,0.09000000357627869,0.07000000196695333,0.050000002145767046,0.0500000019669533,0.029999998497962938,0.01999999899864196,0.009999999535083806,6884.0000636648765,99.99999684095387,204.99999558739367,303.0,1621.1652631261952,6.7388297139389515,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,296613.1726799258
1785,2,-1,256.00000227987766,2328.378975441076,3.9799999597668654,0.0,1.0,2.0,32.0,91.99999860441311,156.99999802291856,87.00000151188581,101.00000081409236,199.00000337266835,225.00000314007053,222.00000488455416,0.4300000071525574,0.31999998855590794,0.0500000019669533,0.05000000074505806,0.03999999856948849,0.029999997711181815,0.01999999914765357,0.01999999899864196,0.01999999899864196,0.009999999535083806,21351.000027022445,99.99999684095387,204.99999558739367,303.0,1545.9778674423064,9.09522983225394,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,313384.3936736331
1786,2,-1,384.0000113993882,1589.6918893613108,4.260000225007531,0.0,4.0,2.0,32.0,180.9999989533098,198.00000395416288,179.0000001162989,145.00000500085306,89.00000034889672,91.99999860441311,124.00000232597816,0.3499999940395355,0.2100000014305115,0.2000000078678132,0.07999999821186066,0.03999999856948849,0.029999997711181815,0.029999997901916483,0.029999998497962938,0.01999999899864196,0.009999999535083806,5830.999656923058,99.99999684095387,204.99999558739367,303.0,1722.1127354998102,4.13982282375151,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,310783.8196807384
1787,7,-1,258.0000021373853,2328.2809395647128,4.460000031292438,0.0,28.999999883701093,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.999997297755655,99.99999684095387,204.99999558739367,303.0,1518.5077641375544,9.024344251736236,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,375419.94774225185
1788,2,-1,485.99998589325713,995.2009467857476,4.239999886751177,0.0,3.0000001162989083,9.999999767402183,19.000000116298907,119.9999972088262,45.999999302206554,221.0000054660487,4.999999883701092,124.00000232597816,91.99999860441311,52.99999895330983,0.41999998688697815,0.25,0.15999999645948407,0.03999999910593033,0.02999999892711637,0.029999997711181815,0.029999997901916483,0.01999999899864196,0.00999999949932098,0.009999999535083806,43070.00079067669,99.99999684095387,204.99999558739367,301.0,1865.5228559743027,2.047738572347417,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,318628.53244418994
1789,2,-1,464.0000056996941,1124.7644347960031,4.3000003054738,0.0,9.999999767402183,28.999999883701093,4.999999883701092,91.99999860441311,38.00000023259781,59.9999986044131,233.99999790661965,313.9999960458371,92.99999802291856,87.00000151188581,0.36000001430511475,0.2199999921321867,0.15999999645948407,0.07999999821186066,0.05999999785423274,0.029999997711181815,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.019999999070167612,73316.99988542484,99.99999684095387,204.99999558739367,302.0,1832.1682984644995,2.424061031862909,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,275667.0229913415
1790,2,-1,240.00000341981647,2424.444095745252,4.099999903142454,0.0,16.0,2.0,151.0000015118858,51.00000011629891,91.99999860441311,285.0000129091788,4.0,50.000000697793446,320.99999197537534,202.00000162818472,0.4300000071525574,0.2899999985694885,0.11999999488592143,0.10000000149011612,0.02999999892711637,0.009999999535083806,0.009999999573826785,0.00999999949932098,0.0,0.0,16571.99916868155,99.99999684095387,204.99999558739367,303.0,1512.8940097129046,10.10185017534048,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,318113.7372656606
1792,7,-1,329.9999970076606,1899.114900914654,4.050000249594446,0.0,19.000000116298907,4.999999883701092,28.999999883701093,31.00000058149454,91.99999860441311,101.00000081409236,76.9999998837011,57.99999976740219,251.0000029074727,87.00000151188581,0.3400000035762787,0.17000000286102301,0.15999999645948407,0.10999999940395355,0.09000000572204603,0.050000002145767046,0.029999997901916483,0.01999999899864196,0.00999999949932098,0.009999999535083806,47079.001009342304,99.99999684095387,204.99999558739367,303.0,1655.5213490603446,5.754893891292942,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,336051.57317569916
1795,2,-1,301.9999990025535,2053.5143578561033,3.690000121444462,0.0,4.999999883701092,28.999999883701093,14.999999651103275,94.99999685992948,91.99999860441311,101.00000081409236,139.9999930220655,57.99999976740219,114.00000069779345,62.00000116298908,0.49000000953674316,0.10000000536441815,0.09000000354051593,0.07999999821186066,0.07000000196695333,0.050000002145767046,0.029999997901916483,0.029999998497962938,0.01999999899864196,0.019999999070167612,87969.00183666144,99.99999684095387,204.99999558739367,303.0,1635.778038308963,6.799716510820929,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,282717.54154933273
1796,2,-1,465.9999873181807,1108.064375674039,4.090000032037496,0.0,4.999999883701092,0.0,199.00000337266835,28.999999883701093,9.999999767402183,57.99999976740219,14.999999651103275,94.99999685992948,91.99999860441311,89.00000034889672,0.44999998807907104,0.15000000357627877,0.09000000354051593,0.07000000029802322,0.05999999785423274,0.039999998140335224,0.03999999829530714,0.029999998497962938,0.029999998497962938,0.029999997711181815,8646.000098037424,99.99999684095387,204.99999558739367,302.0,1847.5647662213917,2.377820517596662,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,303522.6578262295
1797,3,-1,341.9999961527065,1834.7653477500958,4.280000265240665,0.0,19.000000116298907,57.00000034889673,28.999999883701093,49.00000127928799,244.0000069779345,212.99999523174478,76.9999998837011,29.99999930220655,443.00001035060285,9.999999767402183,0.30000001192092896,0.2199999921321867,0.10999999449253077,0.09000000357627869,0.07999999713897699,0.06999999942779546,0.059999995803832966,0.01999999899864196,0.01999999899864196,0.019999999070167612,171068.9934562451,99.99999684095387,204.99999558739367,303.0,1659.1083490124283,5.364810985519879,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,201265.97535091196
1798,2,-1,497.999985038303,907.9935494589282,3.5199999284744274,0.0,24.000000930391266,19.000000116298907,4.999999883701092,3.0000001162989083,29.99999930220655,172.0000041867607,101.00000081409236,237.9999955806415,91.99999860441311,57.99999976740219,0.3400000035762787,0.18000001144409206,0.16999999685287473,0.07999999821186066,0.05999999785423274,0.039999998140335224,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.029999997711181815,10414.000529531802,99.99999684095387,204.99999558739367,301.0,1924.5783980219937,1.8232801349760386,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,296279.2797758712
1799,2,7,343.00000520097086,1822.92650114672,4.030000209361312,0.0,4.999999883701092,24.000000930391266,9.999999767402183,28.999999883701093,91.99999860441311,55.000001511885806,101.00000081409236,3.0000001162989083,14.999999651103275,118.99999779032075,0.25,0.23999999141693096,0.12999999527931208,0.10999999940395355,0.07000000196695333,0.05999999542236363,0.03999999829530714,0.03999999799728392,0.029999998497962938,0.019999999070167612,72617.00284578756,99.99999684095387,204.99999558739367,303.0,1676.2029945724098,5.314654765746644,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,277211.60495689936
1800,2,-1,617.9999764887618,232.49771412105537,4.489999644607311,0.0,24.000000930391266,9.999999767402183,19.000000116298907,4.999999883701092,3.0000001162989083,91.99999860441311,106.99999732512511,45.999999302206554,52.99999895330983,492.0000116298908,0.3700000047683716,0.30000000715255754,0.059999997442960716,0.05999999865889549,0.050000002682209076,0.050000002145767046,0.03999999829530714,0.029999998497962938,0.01999999899864196,0.019999999070167612,41291.00014765063,99.99999684095387,204.99999558739367,300.0,2018.6869791982679,0.37620988971480973,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,311128.09594372974
1801,2,-1,248.00000284984705,2385.7953203646016,4.429999821931126,0.0,14.000000232597817,2.0,4.0,25.000000348896723,16.0,159.99999627843493,136.99999476654912,89.00000034889672,438.0000132580755,455.00000337266835,0.27000001072883606,0.25,0.20999999842643735,0.10000000149011612,0.07999999713897699,0.019999999070167612,0.01999999914765357,0.01999999899864196,0.00999999949932098,0.009999999535083806,3359.9999949197804,99.99999684095387,204.99999558739367,303.0,1504.5313309189282,9.620141915149839,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,283132.91574653337
1802,2,-1,336.00001481920464,1766.726206903097,0.0,0.0,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.99999684095387,199.99999539554125,303.0,1918.244904226109,5.258113845412219,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,319480.99481014034
1803,2,-1,48.00000113993882,3551.7233963936333,4.480000071525573,0.0,16.99999941850546,38.99999965110327,87.00000151188581,259.9999976740218,38.00000023259781,4.999999883701092,97.00000314007052,117.99999837181528,362.9999973251251,298.00000534974976,0.5799999833106995,0.14000000393390666,0.059999997442960716,0.05999999865889549,0.050000002682209076,0.039999998140335224,0.029999997901916483,0.01999999899864196,0.00999999949932098,0.009999999535083806,3601.0000812835096,99.99999684095387,204.99999558739367,304.0,1161.4020417660533,73.99423919107736,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,251184.2203658107
1804,2,-1,383.00000235112384,1590.2221160782437,4.040000080466269,0.0,3.0000001162989083,9.999999767402183,45.999999302206554,19.000000116298907,4.999999883701092,119.9999972088262,81.99999697622839,24.000000930391266,91.99999860441311,26.999999185907644,0.41999998688697815,0.23999999141693096,0.1000000039339066,0.07000000029802322,0.05999999785423274,0.029999997711181815,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.009999999535083806,636163.0019125404,99.99999684095387,204.99999558739367,303.0,1734.2472860936527,4.152016269657636,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,283916.948030762
1805,2,-1,79.00000577094026,3366.378989833087,4.280000265240665,0.0,9.000000348896725,2.0,102.99999965110328,101.00000081409236,110.00000302377161,55.000001511885806,118.99999779032075,116.99999895330983,138.99999360356006,214.99999406875568,0.9200000166893005,0.019999999284744246,0.01999999955743551,0.009999999776482582,0.009999999642372123,0.0,0.0,0.0,0.0,0.0,4995.999658976763,99.99999684095387,204.99999558739367,304.0,1230.1514310564612,42.61238994933012,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,279274.4548683135
1806,7,60,128.00000227987763,3075.0058995773443,4.030000209361312,0.0,14.000000232597817,25.000000348896723,136.99999476654912,3.0000001162989083,4.999999883701092,101.00000081409236,19.000000116298907,29.99999930220655,224.00000372156507,24.000000930391266,0.3499999940395355,0.3499999964237212,0.059999997442960716,0.05000000074505806,0.050000002682209076,0.029999997711181815,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.019999999070167612,13458.000705501954,99.99999684095387,204.99999558739367,304.0,1332.0328328632447,24.02348274266355,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,373750.0696399264
1807,2,-1,393.99999244790536,1510.2819751637692,3.380000242888924,0.0,21.000000814092356,4.999999883701092,24.000000930391266,6.000000232597817,91.99999860441311,101.00000081409236,161.99999511544584,14.999999651103275,57.99999976740219,139.9999930220655,0.6499999761581421,0.11999999570846548,0.07000000275373461,0.05999999865889549,0.02999999892711637,0.019999999070167612,0.01999999914765357,0.01999999899864196,0.00999999949932098,0.009999999535083806,12319.999911906834,99.99999684095387,204.00000537186855,303.0,1790.7278382549348,3.833203153929328,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,328457.1118083387
1808,2,-1,480.00000455975527,1030.3833316316693,4.250000055879354,0.0,8.0,80.99999755772292,25.999999767402183,2.0,211.9999958132393,120.99999662733167,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,0.6399999856948853,0.23000000071525575,0.059999997442960716,0.03999999910593033,0.009999999642372123,0.009999999535083806,0.0,0.0,0.0,0.0,1105.0000190238002,99.99999684095387,204.99999558739367,302.0,1856.864108789753,2.1466319501640747,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,307657.54744539724
1809,2,-1,421.0000178827902,1369.1649911619495,4.050000249594446,0.0,28.999999883701093,19.000000116298907,9.999999767402183,233.99999790661965,4.999999883701092,315.99999488284806,38.00000023259781,76.9999998837011,91.99999860441311,52.99999895330983,0.2800000011920929,0.2700000171661381,0.25999999055862416,0.05000000074505806,0.03999999856948849,0.029999997711181815,0.01999999914765357,0.01999999899864196,0.01999999899864196,0.009999999535083806,16762.00008549901,99.99999684095387,204.99999558739367,302.0,1787.8037641399278,3.2521734993274087,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,306964.2277229829
1810,2,-1,279.00000976072613,2193.473066133481,3.9400001773238156,0.0,12.999999883701092,24.000000930391266,3.0000001162989083,4.999999883701092,38.99999965110327,82.99999639473384,52.99999895330983,91.99999860441311,197.0000045356574,298.00000534974976,0.25,0.15999999427795397,0.11999999488592143,0.11999999731779099,0.10000000536441815,0.06999999942779546,0.059999995803832966,0.050000001668930066,0.03999999799728392,0.039999998140335224,40238.001069115955,99.99999684095387,204.99999558739367,303.0,1584.5448388493633,7.861910787086431,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,280672.59358234116
1811,2,-1,849.000023867469,0.0,4.3000003054738,0.0,4.999999883701092,0.0,24.000000930391266,22.999999651103277,3.0000001162989083,21.000000814092356,6.000000232597817,91.99999860441311,89.00000034889672,14.999999651103275,0.27000001072883606,0.2000000107288363,0.11999999488592143,0.10000000149011612,0.07000000196695333,0.06999999942779546,0.059999995803832966,0.03999999799728392,0.03999999799728392,0.029999997711181815,446681.01385365013,99.99999684095387,204.99999558739367,300.0,2278.3173868171584,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,299747.3944157108
1812,7,-1,705.0000341269184,0.0,4.429999821931126,0.0,3.0000001162989083,19.000000116298907,9.999999767402183,57.00000034889673,53.99999837181529,4.999999883701092,81.99999697622839,119.9999972088262,221.0000054660487,26.999999185907644,0.46000000834465027,0.14000000393390666,0.10999999449253077,0.09000000357627869,0.03999999856948849,0.039999998140335224,0.03999999829530714,0.029999998497962938,0.01999999899864196,0.019999999070167612,335758.0224207375,99.99999684095387,204.99999558739367,300.0,2122.7272953030656,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,371574.61262091435
1813,7,-1,234.99999465653678,2475.2172819268776,4.999999925494195,0.0,4.999999883701092,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000002161795476,99.99999684095387,205.99999808147552,303.0,1447.1593835211734,10.532838469068665,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,381943.9301964999
1814,2,-1,260.00000199489295,2306.287370290697,4.030000209361312,0.0,2.0,64.0,28.000000465195633,204.9999998837011,149.00000267487488,58.99999918590764,51.00000011629891,72.0000027911738,91.99999860441311,231.99999906960875,0.3100000023841858,0.19000000214576726,0.14000000550746922,0.09000000357627869,0.09000000572204603,0.050000002145767046,0.03999999829530714,0.029999998497962938,0.029999998497962938,0.009999999535083806,66711.00051991182,99.99999684095387,204.99999558739367,303.0,1549.094408797363,8.87033655587578,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,280234.61943468737
1815,7,-1,371.0000032060779,1662.9929296638434,4.159999725818638,0.0,19.000000116298907,57.00000034889673,28.999999883701093,9.999999767402183,269.99999185907643,76.9999998837011,4.999999883701092,59.9999986044131,101.00000081409236,91.99999860441311,0.3799999952316284,0.2100000014305115,0.14000000550746922,0.07999999821186066,0.07000000196695333,0.06999999942779546,0.01999999914765357,0.01999999899864196,0.01999999899864196,0.009999999535083806,52921.001460509025,99.99999684095387,204.99999558739367,303.0,1709.3907572680264,4.48246087997447,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,358994.04319754255
1816,2,-1,352.0000136792658,2339.9568202123905,4.270000096112488,4.800000119209288,8.0,80.99999755772292,2.0,25.999999767402183,120.99999662733167,286.00001232768426,236.99999616213603,89.00000034889672,4.0,310.9999977903207,0.5199999809265137,0.18000001144409206,0.15000000590085988,0.05000000074505806,0.02999999892711637,0.019999999070167612,0.01999999914765357,0.00999999949932098,0.00999999949932098,0.0,3579.0001009558487,105.99999842047694,204.99999558739367,303.0,1182.2281516390397,6.647604727393017,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,293109.53237418394
